,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
43,DE0008430026,MUENCH.RUECKVERS.VNA O.N.,MURGF,0.614,40.85735424
44,US64110L1061,"NETFLIX INC.      DL-,001",NFLX,10.875,301.679116288
45,US67066G1040,"NVIDIA CORP.      DL-,001",NVDA,33.966,745.967714304
46,US68620A2033,"ORGANOVO HLDGS     DL-,01",ONVO,,0.045964776
47,US69404D1081,"PAC.BIOSCI.OF CAL.DL-,001",PACB,48.507,5.92305664
48,US69608A1088,PALANTIR TECHNOLOGIES INC,PLTR,30.431,45.379100672
49,US70450Y1038,"PAYPAL HDGS INC.DL-,0001",PYPL,10.018,250.929823744
50,US7437131094,"PROTO LABS INC.   DL-,001",PRLB,3.359,1.581667584
51,US77543R1023,"ROKU INC   CL. A DL-,0001",ROKU,13.864,36.334444544
52,US79466L3024,"SALESFORCE.COM    DL-,001",CRM,12.966,299.750227968
53,DE0007164600,SAP SE O.N.,SAPGF,6.411,168.316370944
54,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,14.567,41.140543488
55,DE0007276503,SECUNET SECURITY AG O.N.,,,
56,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,2.848,3.213050368
57,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,47.9,207.877275648
58,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,2.907,138.974265344
59,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,5.68,52.023189504
60,US8522341036,SQUARE INC. A,SQ,6.455,107.529986048
61,IL0011267213,STRATASYS LTD,SSYS,2.849,2.133569536
62,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,7.073,3.1343616
63,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,11.851,21.453258752
64,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.366,621.129170944
65,US88160R1014,"TESLA INC. DL -,001",TSLA,21.628,1060.187144192
66,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.657,254.696865792
67,US90138F1021,TWILIO INC.,TWLO,19.707,55.294472192
68,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,34.875,28.054417408
69,US91332U1016,"UNITY SOFTWARE DL-,000005",U,54.272,55.583379456
70,DE000A0TGJ55,VARTA AG O.N.,VARGF,6.962,6.043044352
71,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,3.409,0.0797082
72,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,1.082,139.474927616
73,US98954M2008,"ZILLOW GROUP C CAP.DL-,01",Z,3.486,15.908798464
