,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
51,US79466L3024,"SALESFORCE.COM    DL-,001",CRM,7.751,207.233613824
52,DE0007164600,SAP SE O.N.,SAPGF,5.043,133.787967488
53,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,8.901,29.15217408
54,DE0007276503,SECUNET SECURITY AG O.N.,,,
55,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,2.102,2.26007808
56,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,16.065,82.534367232
57,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,2.35,108.395331584
58,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,2.615,28.722915328
59,US8522341036,SQUARE INC. A,SQ,4.095,66.254225408
60,IL0011267213,STRATASYS LTD,SSYS,1.79,1.507970048
61,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,6.498,3.103412736
62,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,5.656,11.622081536
63,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.188,520.269692928
64,US88160R1014,"TESLA INC. DL -,001",TSLA,15.978,909.370720256
65,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.347,217.678544896
66,US90138F1021,TWILIO INC.,TWLO,8.59,30.147391488
67,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,19.739,16.418627584
68,US91332U1016,"UNITY SOFTWARE DL-,000005",U,25.211,29.812473856
69,DE000A0TGJ55,VARTA AG O.N.,VARGF,5.166,4.35543808
70,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,3.395,0.310977024
71,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,1.001,110.646902784
