,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
30,US4523271090,"ILLUMINA INC.      DL-,01",ILMN,13.895,34.471964672
31,DE0006231004,INFINEON TECH.AG NA O.N.,IFNNF,4.069,36.225265664
32,US46120E6023,"INTUITIVE SURGIC. DL-,001",ISRG,17.62,75.948589056
33,US46185L1035,"INVITAE CORP.    DL-,0001",NVTA,8.569,0.95868128
34,US47759T1007,JINKOSOLAR ADR/4 DL-00002,JKS,0.939,2.255364096
35,DE000LS9HXM7,LANG+SCHWARZ O.E. INDEX,,,
36,DE000LS9PBC7,LANG+SCHWARZ O.E. INDEX,,,
37,DE000LS9PWA7,LANG+SCHWARZ O.E. INDEX,,,
38,NL0015000F41,LILIUM N.V.  CL.A     EO1,LILM,46665.07,0.818236864
39,US57667L1070,"MATCH GR.INC. NEW DL-,001",MTCH,14.602,20.036755456
40,US30303M1027,"META PLATF.  A DL-,000006",FB,4.586,556.296372224
41,US5951121038,"MICRON TECHN. INC. DL-,10",MU,2.795,78.311088128
42,US5949181045,"MICROSOFT    DL-,00000625",MSFT,13.722,2040.443568128
43,DE0008430026,MUENCH.RUECKVERS.VNA O.N.,MURGF,0.645,31.604934656
44,US64110L1061,"NETFLIX INC.      DL-,001",NFLX,9.511,79.574114304
45,US67066G1040,"NVIDIA CORP.      DL-,001",NVDA,29.858,446.416879616
46,US68620A2033,"ORGANOVO HLDGS     DL-,01",ONVO,,0.020787746
47,US69404D1081,"PAC.BIOSCI.OF CAL.DL-,001",PACB,17.368,1.182405248
48,US69608A1088,PALANTIR TECHNOLOGIES INC,PLTR,13.966,14.735627264
49,US70450Y1038,"PAYPAL HDGS INC.DL-,0001",PYPL,8.994,93.218947072
50,US77543R1023,"ROKU INC   CL. A DL-,0001",ROKU,11.094,11.310006272
51,US79466L3024,"SALESFORCE.COM    DL-,001",CRM,8.395,167.794753536
52,DE0007164600,SAP SE O.N.,SAPGF,5.323,115.827613696
53,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,10.134,20.650029056
54,DE0007276503,SECUNET SECURITY AG O.N.,,,
55,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,2.1,1.565584128
56,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,23.956,42.799456256
57,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,2.451,97.523048448
58,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,2.938,18.981085184
59,US8522341036,SQUARE INC. A,SQ,4.342,39.3556992
60,IL0011267213,STRATASYS LTD,SSYS,1.566,1.184952704
61,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,6.26,2.522260992
62,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,8.424,4.877851136
63,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.274,411.932131328
64,US88160R1014,"TESLA INC. DL -,001",TSLA,24.547,809.433563136
65,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.206,207.91549952
66,US90138F1021,TWILIO INC.,TWLO,15.961,17.566296064
67,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,24.606,8.3406208
68,US91332U1016,"UNITY SOFTWARE DL-,000005",U,35.415,14.325653504
69,DE000A0TGJ55,VARTA AG O.N.,VARGF,6.08,4.20554112
70,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,3.395,0.310977024
71,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,1.087,95.997075456
