,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
42,US5949181045,"MICROSOFT    DL-,00000625",MSFT,10.258,2001.83709696
43,DE0008430026,MUENCH.RUECKVERS.VNA O.N.,MURGF,0.473,31.934826496
44,US64110L1061,"NETFLIX INC.      DL-,001",NFLX,3.104,83.068133376
45,US67066G1040,"NVIDIA CORP.      DL-,001",NVDA,13.116,394.682957824
46,US68620A2033,"ORGANOVO HLDGS     DL-,01",ONVO,0.341,0.02700317
47,US69404D1081,"PAC.BIOSCI.OF CAL.DL-,001",PACB,8.999,1.222887296
48,US69608A1088,PALANTIR TECHNOLOGIES INC,PLTR,11.269,20.813819904
49,US70450Y1038,"PAYPAL HDGS INC.DL-,0001",PYPL,3.373,85.03488512
50,US77543R1023,"ROKU INC   CL. A DL-,0001",ROKU,3.823,12.837116928
51,US79466L3024,"SALESFORCE.COM    DL-,001",CRM,6.281,174.622507008
52,DE0007164600,SAP SE O.N.,SAPGF,4.018,107.456077824
53,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,6.972,25.580455936
54,DE0007276503,SECUNET SECURITY AG O.N.,,,
55,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,1.419,1.605940608
56,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,8.042,44.8687104
57,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,1.916,81.445306368
58,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,1.809,20.082774016
59,US8522341036,SQUARE INC. A,SQ,2.373,38.905376768
60,IL0011267213,STRATASYS LTD,SSYS,1.138,1.185382784
61,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,5.133,2.251995136
62,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,3.501,6.73906176
63,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,0.979,432.067641344
64,US88160R1014,"TESLA INC. DL -,001",TSLA,12.066,779.665801216
65,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.017,216.756436992
66,US90138F1021,TWILIO INC.,TWLO,4.124,16.843460608
67,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,10.317,11.47205632
68,US91332U1016,"UNITY SOFTWARE DL-,000005",U,11.209,13.388667904
69,DE000A0TGJ55,VARTA AG O.N.,VARGF,4.372,4.112908032
70,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,7.956,0.307853376
71,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,0.934,92.110635008
