,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
27,US19260Q1076,"COINBASE GLB.CL.A -,00001",COIN,2.112,13.860507648
28,CH0334081137,"CRISPR THERAPEUT. SF -,03",CRSP,164.616,3.892782592
29,DE0005552004,DEUTSCHE POST AG NA O.N.,DPSTF,0.736,52.249198592
30,DE0005557508,DT.TELEKOM AG NA,DTEGF,2.65,110.749958144
31,DE0006095003,ENCAVIS AG  INH. O.N.,ENCVF,3.763,2.953056768
32,US29355A1079,"ENPHASE ENERGY INC.DL-,01",ENPH,14.106,28.272191488
33,FR0014000MR3,"EUROFINS SCI.INH.EO 0,01",ERFSF,2.385,13.182092288
34,US30063P1057,"EXACT SCIEN.       DL-,01",EXAS,6.585,11.422416896
35,US31189P1021,"FATE THERAPEUTICS DL-,001",FATE,1.891,0.512573856
36,DE0005785604,FRESENIUS SE+CO.KGAA O.N.,FSNUF,1.399,16.9672192
37,DE000A161408,HELLOFRESH SE  INH O.N.,HLFFF,0.583,4.441883648
38,DE0006048432,HENKEL AG+CO.KGAA VZO,HENOF,1.527,29.511806976
39,US4523271090,"ILLUMINA INC.      DL-,01",ILMN,7.388,33.191872512
40,DE0006231004,INFINEON TECH.AG NA O.N.,IFNNF,3.329,47.283974144
41,US46120E6023,"INTUITIVE SURGIC. DL-,001",ISRG,12.673,86.459170816
42,US46185L1035,"INVITAE CORP.    DL-,0001",NVTA,3.438,0.610883456
43,US47759T1007,JINKOSOLAR ADR/4 DL-00002,JKS,0.811,2.847014656
44,NL0015000F41,LILIUM N.V.  CL.A     EO1,LILM,,0.50230144
45,US57667L1070,"MATCH GR.INC. NEW DL-,001",MTCH,5.518,14.213881856
46,IE00BTN1Y115,"MEDTRONIC PLC    DL-,0001",MDT,4.005,107.95741184
47,DE0007100000,MERCEDES-BENZ GRP NA O.N.,MBGAF,1.232,79.382126592
48,US30303M1027,"META PLATF.  A DL-,000006",META,3.047,378.462142464
49,US5951121038,"MICRON TECHN. INC. DL-,10",MU,2.475,67.162128384
50,US5949181045,"MICROSOFT    DL-,00000625",MSFT,8.635,1811.659882496
51,DE0008430026,MUENCH.RUECKVERS.VNA O.N.,MURGF,0.719,50.964217856
52,DE000A31C305,MYNARIC AG  NA O.N.,MOYFF,15.643,0.10384612
53,US64110L1061,"NETFLIX INC.      DL-,001",NFLX,5.521,161.066090496
54,US67066G1040,"NVIDIA CORP.      DL-,001",NVDA,16.597,481.652768768
55,US68620A2033,"ORGANOVO HLDGS     DL-,01",ONVO,-5.117,0.013766967
56,DK0060094928,ORSTED A/S          DK 10,DOGEF,0.665,37.19110656
57,US69404D1081,"PAC.BIOSCI.OF CAL.DL-,001",PACB,18.727,2.549378816
58,US69608A1088,PALANTIR TECHNOLOGIES INC,PLTR,6.764,14.685308928
59,US70450Y1038,"PAYPAL HDGS INC.DL-,0001",PYPL,3.373,89.77166336
60,US77543R1023,"ROKU INC   CL. A DL-,0001",ROKU,1.923,7.178672128
61,US79466L3024,"SALESFORCE INC.   DL-,001",CRM,5.156,159.060000768
62,DE0007164600,SAP SE O.N.,SAPGF,4.557,134.91740672
63,DE0007165631,SARTORIUS AG VZO O.N.,SUVPF,7.378,27.629891584
64,DE0007276503,SECUNET SECURITY AG O.N.,,,
65,NL0012044747,SHOP APOTHEKE EUROPE INH.,SHPPF,0.777,1.287269504
66,CA82509L1076,SHOPIFY A SUB.VTG,SHOP,10.785,59.58596608
67,DE0007236101,SIEMENS AG  NA O.N.,SMAWF,2.326,123.46769408
68,DE000A0DJ6J9,SMA SOLAR TECHNOL.AG,SMTGF,2.793,2.902827776
69,US8334451098,"SNOWFLAKE INC. A DL-,0001",SNOW,22.993,47.197712384
70,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,1.557,19.382525952
71,IL0011267213,STRATASYS LTD,SSYS,0.907,0.91427296
72,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,5.305,2.561772544
73,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,2.2,4.393079808
74,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.125,505.577242624
75,US88160R1014,"TESLA INC. DL -,001",TSLA,5.906,495.956197376
76,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,5.755,223.328157696
77,US90138F1021,TWILIO INC.,TWLO,2.042,10.704623616
78,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,5.986,7.864078336
79,US91332U1016,"UNITY SOFTWARE DL-,000005",U,8.471,13.199527936
80,DE000A0TGJ55,VARTA AG O.N.,VARGF,4.759,4.112908032
81,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,1.893,0.112805872
82,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,0.903,78.533419008
83,US98980L1017,"ZOOM VIDEO COMM. A -,001",ZM,3.468,20.535619584
84,DE0002635307,ISH.STOX.EUROPE 600 U.ETF,DJXXF,,
85,IE00B8GKDB10,VA.FTSE A.W.H.D.Y.UETFDLD,VNGGF,,
86,IE00B3RBWM25,VANG.FTSE A.-WO.U.ETF DLD,VFPEF,,
87,DE000LS9HXM7,LANG+SCHWARZ O.E. INDEX,,,
88,DE000LS9PBC7,LANG+SCHWARZ O.E. INDEX,,,
