,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
0,US0028241000,ABBOTT LABS,ABT,5.583,228.161929216
1,US00724F1012,ADOBE INC.,ADBE,20.548,311.734632448
2,US0079031078,"ADVANCED MIC.DEV.  DL-,01",AMD,10.415,157.629333504
3,US0162551016,"ALIGN TECHNOLOGY DL-,0001",ALGN,13.703,53.147828224
4,DE0008404005,ALLIANZ SE NA O.N.,ALIZF,0.834,96.913219584
5,US02079K1079,"ALPHABET INC.CL C DL-,001",GOOG,7.67,1947.348369408
6,US0231351067,"AMAZON.COM INC.    DL-,01",AMZN,3.781,1716.188872704
7,US0378331005,APPLE INC.,AAPL,6.93,2485.40561408
8,US0382221051,APPLIED MATERIALS INC.,AMAT,5.923,128.893116416
9,US04342Y1047,ASANA INC. CL.A O.N.,ASAN,82.585,24.355848192
10,NL0010273215,"ASML HOLDING    EO -,09",ASMLF,18.416,341.049475072
11,GB00BZ09BD16,"ATLASSIAN CORP. A DL -,10",TEAM,50.258,112.583319552
12,US0527691069,AUTODESK INC.,ADSK,17.422,67.795144704
13,US0567521085,"BAIDU A ADR DL-,000000625",BIDU,-0.103,57.92299008
14,CA0585861085,BALLARD PWR SYS,BLDP,43.636,5.47405312
15,CH0038389992,"BB BIOTECH NAM.   SF 0,20",BBAGF,1.767,7.4528384
16,US07373V1052,"BEAM THERAPEUTICS  DL-,01",BEAM,242444.75,6.283410944
17,US08862E1091,BEYOND MEAT INC.,BYND,14.858,6.610717696
18,US09075V1026,BIONTECH SE SPON. ADRS 1,BNTX,9.195,71.64194816
19,US11135F1012,"BROADCOM INC.     DL-,001",AVGO,9.53,223.248171008
20,US12047B1052,"BUMBLE INC. CL.A  DL -,01",BMBL,10.697,9.599200256
21,CNE100000296,BYD CO. LTD H        YC 1,BYDDF,0.634,108.651782144
22,DE0005313704,CARL ZEISS MEDITEC AG,CZMWF,11.86,18.941732864
23,US19260Q1076,"COINBASE GLB.CL.A -,00001",COIN,14.233,90.193125376
24,CH0334081137,"CRISPR THERAPEUT. SF -,03",CRSP,5.527,7.38237184
25,DE0006095003,ENCAVIS AG  INH. O.N.,,,
26,US29355A1079,"ENPHASE ENERGY INC.DL-,01",ENPH,25.69,31.917481984
27,FR0014000MR3,"EUROFINS SCI.INH.EO 0,01",ERFSF,3.922,23.258636288
28,US30063P1057,"EXACT SCIEN.       DL-,01",EXAS,10.023,16.218228736
29,US30303M1027,"FACEBOOK INC.A DL-,000006",FB,7.813,922.487226368
30,DE000A161408,HELLOFRESH SE  INH O.N.,HLFFF,3.098,17.57620224
31,US4523271090,"ILLUMINA INC.      DL-,01",ILMN,14.966,65.662705664
32,DE0006231004,INFINEON TECH.AG NA O.N.,IFNNF,6.312,63.308730368
33,US46120E6023,"INTUITIVE SURGIC. DL-,001",ISRG,22.712,129.137598464
34,US46185L1035,"INVITAE CORP.    DL-,0001",NVTA,15.651,5.946422784
35,US47759T1007,JINKOSOLAR ADR/4 DL-00002,JKS,0.84,2.684306944
36,DE000LS9HXM7,LANG+SCHWARZ O.E. INDEX,,,
37,DE000LS9PBC7,LANG+SCHWARZ O.E. INDEX,,,
38,DE000LS9PWA7,LANG+SCHWARZ O.E. INDEX,,,
39,NL0015000F41,LILIUM N.V.  CL.A     EO1,LILM,56384.508,2.670633984
40,US57667L1070,"MATCH GR.INC. NEW DL-,001",MTCH,16.269,43.181842432
