,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
62,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,8.555,14.475259904
63,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,1.314,546.824257536
64,US88160R1014,"TESLA INC. DL -,001",TSLA,23.154,1035.749425152
65,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,6.579,245.917483008
66,US90138F1021,TWILIO INC.,TWLO,17.093,42.723467264
67,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,28.066,22.349043712
68,US91332U1016,"UNITY SOFTWARE DL-,000005",U,41.786,40.773730304
69,DE000A0TGJ55,VARTA AG O.N.,VARGF,6.08,5.188795392
70,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,3.395,0.310977024
71,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,1.028,125.94896896
