,ISIN,Wertpapiername,Ticker,Price to revenue,Marketcap
68,DE000A0DJ6J9,SMA SOLAR TECHNOL.AG,SMTGF,2.986,4.0832064
69,US8334451098,"SNOWFLAKE INC. A DL-,0001",SNOW,24.808,57.351880704
70,LU1778762911,SPOTIFY TECH. S.A.  EUR 1,SPOT,2.437,31.0532608
71,IL0011267213,STRATASYS LTD,SSYS,1.455,1.217243648
72,DE000A2YN900,TEAMVIEWER AG  INH O.N.,TMVWF,5.336,2.717639168
73,US87918A1051,TELADOC HEALTH INC.DL-001,TDOC,1.903,4.14414976
74,KYG875721634,"TENCENT HLDGS   HD-,00002",TCTZF,0.88,407.2226816
75,US88160R1014,"TESLA INC. DL -,001",TSLA,9.036,829.679927296
76,US8835561023,THERMO FISH.SCIENTIF.DL 1,TMO,5.223,201.249931264
77,US90138F1021,TWILIO INC.,TWLO,2.28,11.701753856
78,US90364P1057,"UIPATH INC.   A DL-,00001",PATH,7.173,9.298453504
79,US91332U1016,"UNITY SOFTWARE DL-,000005",U,11.59,16.44132864
80,DE000A0TGJ55,VARTA AG O.N.,VARGF,5.931,4.112908032
81,DE000A0BL849,VITA 34 AG NA O.N.,VTIAF,1.704,0.110480136
82,DE0007664039,VOLKSWAGEN AG VZO O.N.,VLKPF,0.812,75.473158144
83,US98980L1017,"ZOOM VIDEO COMM. A -,001",ZM,3.375,20.197353472
84,DE0002635307,ISH.STOX.EUROPE 600 U.ETF,DJXXF,,
85,IE00B8GKDB10,VA.FTSE A.W.H.D.Y.UETFDLD,VNGGF,,
86,IE00B3RBWM25,VANG.FTSE A.-WO.U.ETF DLD,VFPEF,,
87,DE000LS9HXM7,LANG+SCHWARZ O.E. INDEX,,,
88,DE000LS9PBC7,LANG+SCHWARZ O.E. INDEX,,,
